id,sex,age,age_group,marital,child,educ,source,smoke,smokenum,op1,Rop2,op3,Rop4,op5,Rop6,Rmast1,mast2,Rmast3,Rmast4,mast5,Rmast6,Rmast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,Rpss4,Rpss5,pss6,Rpss7,Rpss8,pss9,pss10,sest1,sest2,Rsest3,sest4,Rsest5,sest6,Rsest7,sest8,Rsest9,Rsest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,Rpc1,Rpc2,pc3,pc4,pc5,pc6,Rpc7,pc8,pc9,pc10,Rpc11,pc12,pc13,pc14,Rpc15,Rpc16,pc17,pc18,Moptim,Mmast,Mpcoiss,Mslfest,Mposaff,Mnegaff,Mpstress,Mlifesat
412,0,48,1,4,1,4,1,0, ,5,4,4,5,4,3,4,4,4,4,4,4,4,4,2,1,4,1,4,4,1,4,2,2,3,2,1,4,1,4,4,2,1,4,4,4,5,2,2,3,2,1,3,2,2,2,3,1,4,4,4,4,4,4,4,4,4,4,0,1,1,1,1,0,1,1,0,0,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4.16666666666667,4,3.94444444444444,4,3.7,1.4,2.1,3.8
64,0,27,0,3,0,3,8,1,150,4,5,5,4,5,3,3,4,2,3,4,4,4,3,2,2,3,1,5,2,5,2,1,3,3,2,2,3,1,4,5,2,2,5,5,6,6,7,3,2,3,2,3,2,2,2,3,2,4,4,4,4,4,3,4,4,3,4,0,1,1,1,1,0,0,1,1,0,5,5,5,4,5,3,3,4,3,4,4,3,4,4,3,4,3,4,4.33333333333333,3.42857142857143,3.88888888888889,3.8,3.2,2.1,2.4,5.8
327,1,46,1,4,1,5,1,0,0,3,4,1,3,3,3,2,2,2,2,4,1,2,3,2,1,5,2,2,4,2,3,1,3,3,3,1,4,4,3,3,1,1,5,3,5,5,4,1,2,3,3,3,4,3,4,3,4,2,4,3,2,1,2,1,2,1,2,1,1,1,1,1,0,1,1,0,1,2,4,5,3,2,3,1,1,2,3,2,2,2,2,2,2,2,3,2.83333333333333,2.14285714285714,2.38888888888889,2,3.3,1.8,3,4.4
226,1,48,1,4,0,3,9,0,0,3,3,4,4,3,3,2,3,2,3,1,3,2,4,1,2,2,1,5,3,3,3,2,2,2,4,2,3,1,2,3,4,4,3,3,2,3,6,3,3,4,3,4,3,3,3,4,2,4,4,4,3,4,2,2,3,3,4,1,1,1,0,0,0,0,1,0,0,2,2,3,3,4,2,1,4,3,4,2,2,4,2,3,4,2,2,3.33333333333333,2.28571428571429,2.72222222222222,3.3,3.1,2.2,3.2,3.4
284,1,55,2,4,0,4,7,0,0,5,5,4,4,5,5,3,3,3,2,3,3,3,4,3,1,3,1,3,1,2,3,1,1,2,3,2,4,1,3,3,2,2,5,4,6,6,4,3,2,3,1,2,4,2,2,3,4,4,4,4,4,4,4,4,2,4,4,0,1,0,1,1,1,0,1,0,0,5,3,5,3,3,4,3,2,3,2,4,5,2,3,4,5,3,3,4.66666666666667,2.85714285714286,3.44444444444444,3.8,2.9,1.6,2.6,5
280,0,34,1,4,1,3,1,0,0,4,4,3,5,5,5,2,4,4,1,4,2,3,3,5,1,5,1,3,4,5,4,3,4,2,2,1,3,3,3,3,1,1,1,1,3,3,1,3,3,3,4,3,4,2,3,4,3,4,4,4,4,4,3,3,4,1,2,0,1,1,0,0,1,0,0,0,0,2,1,4,2,4,1,1,3,2,1,1,4,5,3,4,5,5,5,4.33333333333333,2.85714285714286,2.94444444444444,3.3,3.2,2.5,3.2,1.8
528,0,27,0,4,0,5,9,0,0,3,2,2,2,3,3,3,2,3,3,3,2,2,3,2,1,2,3,4,3,5,2,2,2,2,2,1,4,1,4,3,3,3,2,6,3,4,1,2,2,3,2,3,3,4,2,4,2,2,3,3,3,3,2,1,3,2,2,1,1,1,0,0,0,0,1,0,0,4,4,4,3,4,4,2,2,4,3,4,3,4,2,3,3,3,2,2.5,2.57142857142857,3.22222222222222,2.4,2.9,2.3,2.7,3.2
424,1,63,2,7,0,3,5,0, ,3,2,4,3,3,3,2,3,1,1,3,3,2,4,3,2,4,2,5,5,2,4,1,1,3,3,1,4,2,4,3,1,1,1,3,3,4,3,3,3,2,3,4,2,2,3,3,1,3,3,3,3,3,3,3,3,3,2,1,1,1,0,1,0,1,1,0,1,5,5,4,4,3,4,3,3,3,4,2,4,3,4,4,4,4,4,3,2.14285714285714,3.72222222222222,2.9,3.9,1.6,2.6,2.8
544,1,23,0,2,0,4,1,0,0,3,4,4,3,4,4,3,3,2,3,4,3,1,3,4,2,3,1,4,4,5,3,2,4,3,3,2,3,2,3,3,2,2,2,4,4,4,3,4,3,4,2,3,3,3,2,4,3,4,4,3,3,4,3,1,4,2,3,1,1,1,1,1,0,0,1,0,0,4,3,4,3,4,3,2,3,3,4,2,3,4,3,2,3,3,4,3.66666666666667,2.71428571428571,3.16666666666667,3.1,3.2,2.6,3.1,3.4
137,1,22,0,3,0,4,3,0, ,3,4,3,4,3,3,3,3,1,3,3,2,2,4,3,2,2,1,4,3,3,3,1,2,2,3,2,3,1,3,3,3,2,5,5,4,5,4,4,4,3,3,3,2,3,3,3,3,4,4,4,4,3,2,2,2,2,1,1,1,1,0,0,0,1,1,0,0,2,3,4,2,2,1,3,1,4,5,1,2,4,1,2,2,1,1,3.33333333333333,2.42857142857143,2.27777777777778,2.8,3,2,3.1,4.6
241,1,48,1,4,1,5,1,0,0,4,4,5,5,5,4,3,3,4,4,4,4,3,4,2,1,4,1,3,4,1,4,2,2,4,4,1,4,1,4,4,2,2,6,6,6,6,5,3,2,3,2,2,3,3,2,3,2,4,4,4,4,4,4,4,4,3,4,1,1,1,0,1,0,1,0,0,1,5,4,5,4,3,3,3,3,3,4,4,3,4,3,4,4,3,3,4.5,3.57142857142857,3.61111111111111,3.9,3.9,1.5,2.5,5.8
213,0,22,0,1,0,5,7,0, ,4,5,4,5,5,4,3,3,1,4,3,2,2,4,2,3,4,1,4,3,2,3,1,3,3,4,2,3,1,4,4,3,2,3,6,3,3,2,3,4,4,3,3,2,2,3,4,2,3,4,4,4,4,2,2,2,2,3,1,1,1,1,1,0,0,1,0,0,4,2,4,3,4,4,1,2,3,4,4,3,3,3,2,2,3,5,4.5,2.57142857142857,3.11111111111111,3,3.6,2,3,3.4
373,0,32,1,1,0,3,1,1,150,4,5,3,5,4,4,3,3,4,3,4,3,3,4,2,2,4,1,4,2,3,4,2,2,3,4,2,4,2,4,3,2,2,5,4,4,3,4,2,3,3,2,2,2,2,2,3,2,4,4,4,4,4,4,2,3,4,4,0,1,1,1,0,1,0,1,0,0,4,4,4,4,4,3,3,4,4,3,4,3,4,3,4,4,4,4,4.16666666666667,3.28571428571429,3.72222222222222,3.7,3.6,2,2.3,4
260,1,41,1,2,0,6,1,0,1,2,4,3,3,3,4,3,3,3,3,1,2,2,4,3,4,2,1,5,5,3,4,2,1,3,4,2,3,3,4,4,2,2,4,4,4,3,3,3,3,3,2,3,3,2,3,3,3,4,4,3,3,4,2,1,3,3,2,0,1,1,0,0,0,0,0,0,0,1,3,2,3,2,5,3,2,2,3,3,5,3,5,3,2,4,4,3.16666666666667,2.42857142857143,3.05555555555556,2.9,3.8,2.3,2.8,3.6
380,0,38,1,4,1,4,8,1,120,3,4,3,5,4,5,4,3,3,3,4,3,3,3,4,2,3,1,3,3,2,3,1,2,2,3,2,3,1,3,3,2,2,4,4,5,5,4,3,2,3,2,2,3,2,2,3,3,4,4,4,3,4,3,2,3,3,2,1,1,1,0,1,0,0,1,0,0,4,2,4,3,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,3.28571428571429,3.66666666666667,3.2,2.9,1.9,2.5,4.4
480,0,29,0,1,1,4,1,0, ,3,4,4,4,5,5,4,2,3,3,3,4,2,3,3,1,4,1,3,4,1,4,2,2,2,2,1,2,1,4,4,2,1,3,4,4,2,3,3,3,3,2,2,3,3,3,2,3,4,4,3,4,4,3,3,4,4,4,1,1,1,1,0,0,0,1,0,0,5,4,3,3,3,4,3,4,3,3,3,4,3,3,3,3,3,3,4.16666666666667,3,3.33333333333333,3.7,3.2,1.5,2.7,3.2
514,1,62,2,4,0,4, ,0,0,3,4,3,2,4,5,3,4,4,4,2,3,2,2,2,1,4,2,4,4,1,4,2,2,1,3,1,3,1,4,3,2,1,3,3,4,5,4,3,3,2,3,3,3,2,2,3,3,4,4,4,4,4,3,4,3,4,4,1,1,1,1,0,0,0,1,1,1,2,4,3,3,5,2,5,4,4,4,4,4,4,4,4,4,4,4,3.5,3.14285714285714,3.77777777777778,3.8,3.2,1.5,2.7,3.8
203,1,41,1,7,1,5,1,1,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,5,2,3,1,5,4,4,4,3,3,4,4,2,2,1,3,3,2,2,5,6,6,6,4,5,1,5,1,3,2,1,2,5,5,4,4,4,4,4,4,4,3,4,4,1,1,1,1,1,1,1,1,0,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.33333333333333,4,4.77777777777778,3.9,3.5,2.5,3,5.4
152,1,31,1,1,0,5,1,0,0,2,4,3,3,4,3,3,2,3,3,3,3,2,4,2,1,3,2,3,4,3,3,4,4,3,3,1,2,1,3,3,1,1,4,5,5,4,4,3,3,4,3,3,3,3,3,4,2,4,4,3,4,3,3,3,3,3,3,1,1,1,0,0,1,0,1,0,0,2,3,3,2,3,2,3,3,3,3,2,3,3,3,2,3,2,3,3.16666666666667,2.71428571428571,2.66666666666667,3.3,3.1,2,3.1,4.4
294,0,41,1,4,0,5,1,0,0,2,4,4,3,4,3,2,4,4,3,3,4,4,4,2,1,4,1,4,5,1,4,3,3,4,3,1,4,1,4,3,1,1,5,3,6,6,6,3,1,2,2,2,3,3,2,3,1,4,4,4,1,2,4,4,3,4,4,1,1,1,0,0,0,0,0,0,0,2,1,4,3,4,3,4,2,3,3,3,3,2,2,3,2,2,2,3.33333333333333,3.42857142857143,2.66666666666667,3.4,3.9,1.5,2.2,5.2
414,0,24,0,4,1,5,2,0, ,4,3,4,3,3,2,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,4,2,3,2,3,3,2,1,5,6,6,6,4,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,0,1,1,0,0,0,1,1,0,0,3,2,3,2,3,3,2,3,3,4,2,4,3,3,3,3,3,3,3.16666666666667,2.71428571428571,2.88888888888889,2.8,3.1,2.4,2.7,5.4
361,0,48,1,4,1,3,1,0,0,3,4,4,4,4,4,2,4,4,4,4,3,4,4,4,2,4,1,4,4,2,4,1,2,3,4,1,4,1,4,4,1,1,6,6,7,7,7,3,2,3,2,3,2,2,2,2,1,4,4,4,4,4,4,4,4,3,4,0,1,1,1,1,1,1,1,1,1,4,4,4,3,4,3,4,3,4,4,4,3,5,4,4,4,3,3,3.83333333333333,3.57142857142857,3.72222222222222,3.9,3.9,1.6,2.2,6.6
413,0,27,0,3,0,2,1,0, ,4,4,4,4,4,4,3,4,3,2,4,3,3,3,1,1,3,1,4,4,1,3,1,2,4,3,1,5,2,3,4,2,1,3,3,4,2,2,2,3,3,2,3,2,2,2,2,2,4,4,4,4,4,4,4,4,2,4,1,1,1,0,0,0,0,1,0,1,5,4,5,5,5,5,5,4,4,4,3,4,4,4,3,3,4,4,4,3.14285714285714,4.16666666666667,3.8,3.6,1.3,2.3,2.8
18,1,61,2,8,1,3,1,0,0,4,4,4,5,5,5,4,4,4,4,4,3,3,4,2,1,3,1,4,5,2,4,2,2,3,4,1,4,1,5,4,2,2,6,6,6,7,6,3,2,3,1,2,3,1,2,4,3,3,3,4,3,4,4,2,4,3,4,1,1,1,0,1,1,0,0,0,0,5,4,4,4,5,4,4,4,4,4,4,5,3,3,4,4,3,4,4.5,3.71428571428571,4,3.4,4,1.6,2.4,6.2
26,1,55,2,1,1,6,1,0,0,4,5,4,5,4,5,4,4,4,4,4,4,4,4,3,2,4,1,5,3,2,4,1,1,3,4,1,3,1,4,4,1,1,5,5,5,6,6,2,3,2,2,2,3,2,2,2,2,4,4,4,4,4,4,4,4,3,4,0,1,0,0,0,0,0,1,0,1,4,5,5,4,4,4,5,4,5,4,5,4,4,4,4,5,4,4,4.5,4,4.33333333333333,3.9,3.8,1.4,2.2,5.4
54,1,37,1,3,0,5,1,0,0,4,5,5,5,5,5,4,4,4,4,4,4,3,4,2,1,3,1,3,3,2,3,2,3,1,4,1,4,1,3,3,1,1,7,7,7,7,7,3,2,3,1,2,3,3,2,2,3,2,4,4,4,4,4,4,4,4,4,1,1,1,0,1,0,0,1,0,0,5,5,5,5,5,5,1,4,5,5,1,5,5,5,5,5,5,5,4.83333333333333,3.85714285714286,4.5,3.8,3.1,1.5,2.4,7
136,0,22,0,3,0,5,8,0, ,2,5,3,4,3,4,4,3,3,3,4,3,2,4,3,1,4,1,3,3,2,3,1,2,2,4,1,3,1,3,3,2,1,5,6,5,5,4,3,3,3,2,2,2,2,2,2,2,4,4,4,4,4,4,3,3,3,3,0,1,1,1,0,0,0,1,0,0,4,3,4,4,4,3,4,3,2,4,5,3,5,3,4,5,3,4,3.5,3.14285714285714,3.72222222222222,3.6,3.2,1.5,2.3,5
4,1,47,1,4,1,2,4,0,0,4,4,4,4,4,4,3,3,2,3,3,3,3,4,3,3,2,2,4,1,2,3,1,3,1,4,3,4,2,3,4,3,3,5,5,6,6,5,3,3,3,3,3,3,3,2,3,3,4,4,3,3,3,4,4,3,4,4,1,1,0,0,1,0,0,0,0,0,4,2,4,2,4,2,4,3,3,3,2,2,2,2,3,3,3,3,4,2.85714285714286,2.83333333333333,3.6,3,2.5,2.9,5.4
276,0,42,1,4,1,5,5,0,0,5,4,5,5,5,5,4,4,4,4,4,4,3,4,3,1,4,1,4,5,2,3,1,2,3,4,1,4,1,4,3,1,1,5,5,5,5,3,3,2,3,1,2,3,2,2,3,3,4,4,4,4,4,4,4,1,4,4,1,1,1,1,0,1,0,1,0,1,4,1,1,1,1,2,4,4,4,5,5,4,2,2,1,1,4,4,4.83333333333333,3.85714285714286,2.77777777777778,3.7,3.8,1.4,2.4,4.6
244,0,47,1,4,1,6,1,0,0,3,2,4,4,4,4,3,3,4,2,4,4,3,3,2,1,3,1,4,3,2,3,2,2,4,5,1,2,1,3,4,2,1,4,4,4,5,4,2,2,3,2,2,2,2,2,3,2,4,4,4,4,1,4,3,4,4,4,1,1,1,0,1,1,1,1,0,1,4,4,4,4,3,3,4,3,3,4,4,3,3,3,3,3,3,4,3.5,3.28571428571429,3.44444444444444,3.6,3.4,1.5,2.2,4.2
114,1,50,1,7,1,4,8,1,200,3,4,3,3,4,4,2,3,1,2,4,3,2,4,2,4,5,1,4,2,3,4,2,2,3,4,2,4,2,4,5,2,1,2,2,3,4,3,4,3,3,2,2,3,2,2,3,3,4,4,4,4,4,3,3,3,2,2,0,1,1,1,1,0,0,1,1,1,3,3,3,3,4,2,3,3,3,4,4,2,3,2,3,3,2,3,3.5,2.42857142857143,2.94444444444444,3.3,3.9,2.1,2.7,2.8
366,0,19,0,1,0,3,1,0,0,4,3,5,5,4,5,4,4,3,4,4,4,3,4,2,1,4,1,5,4,2,4,2,3,5,3,1,3,2,4,3,2,2,5,6,6,5,5,3,3,4,1,1,2,2,2,3,2,4,4,4,3,4,4,4,4,4,4,0,1,1,0,0,0,1,0,0,0,4,4,4,4,4,5,2,4,3,2,2,3,4,4,4,4,4,4,4.33333333333333,3.71428571428571,3.61111111111111,3.9,3.9,1.8,2.3,5.4
43,0,37,1,4,1,4,1,0,0,3,5,4,5,5,5,4,4,4,4,4,4,3,3,3,2,1,1,4,3,2,3,1,2,2,3,2,3,1,3,4,2,1,5,4,5,6,2,3,2,3,2,3,3,2,3,3,2,4,4,4,4,4,4,2,4,4,4,1,1,1,1,1,1,1,1,0,1,5,3,4,2,4,3,4,2,4,4,2,4,4,2,3,5,4,5,4.5,3.85714285714286,3.55555555555556,3.8,2.9,1.7,2.6,4.4
16,1,37,1,5,1,3,1,0,0,3,4,4,3,4,4,3,4,3,3,3,3,3,4,2,3,4,1,5,5,2,4,4,2,3,4,3,2,1,3,4,2,2,5,5,7,6,5,3,3,3,2,2,3,2,2,4,2,4,4,4,3,4,4,3,4,4,4,0,1,1,0,0,0,1,0,0,1,4,4,5,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,3.66666666666667,3.14285714285714,3.88888888888889,3.8,3.8,2.2,2.6,5.6
460,1,35,1,7,1,4,3,0,0,4,5,4,5,4,5,3,4,3,3,4,4,2,4,3,2,3,1,1,3,2,5,1,3,2,4,2,4,2,4,4,2,1,5,5,5,5,3,2,3,2,2,2,3,2,2,3,2,4,4,4,3,4,4,3,3,4,4,1,1,1,0,0,0,0,0,0,0,4,4,3,4,3,5,4,4,4,4,3,5,3,5,1,1,5,5,4.5,3.28571428571429,3.72222222222222,3.7,3.4,1.9,2.3,4.6
505,1,33,1,8,1,4,1,1,200,1,2,2,3,4,4,3,3,3,3,4,3,2,4,2,1,3,2,3,4,1,3,1,1,3,3,1,4,2,3,3,2,1,2,3,5,6,2,2,2,2,2,2,3,3,3,3,2,3,3,4,4,4,2,1,2,4,2,1,1,0,1,1,0,0,1,0,1,1,4,4,2,3,3,4,3,4,4,2,2,2,2,4,4,3,3,2.66666666666667,3,3,2.9,3.3,1.4,2.4,3.6
232,1,22,0,1,0,5,1,0,0,3,3,3,4,2,2,4,3,3,3,4,3,4,2,2,4,3,1,5,5,1,3,1,2,4,2,4,2,2,3,2,4,4,3,3,6,6,6,3,3,4,2,3,3,2,3,4,2,4,4,4,4,4,3,4,4,3,2,1,1,1,0,1,0,1,0,0,1,5,3,4,4,4,4,4,3,4,4,1,4,4,4,4,4,4,3,2.83333333333333,3.42857142857143,3.72222222222222,3.6,3.1,2.5,2.9,4.8
482,1,20,0,1,0,4,1,0, ,4,2,3,3,3,4,3,3,2,4,4,2,2,4,2,2,3,1,4,3,1,3,2,2,1,1,1,4,1,3,4,4,1,5,4,4,5,4,3,4,4,2,3,4,1,3,1,3,4,4,4,3,4,3,4,4,3,4,1,1,1,1,1,1,1,1,1,0,4,2,3,3,3,2,4,2,4,4,3,4,2,1,3,3,3,3,3.16666666666667,2.85714285714286,2.94444444444444,3.7,3,1.7,2.8,4.4
512,1,18,0,2,0,3,1,0,0,3,2,3,4,5,5,3,3,4,3,4,3,4,3,3,1,1,2,5,4,3,3,2,3,1,2,1,4,1,2,3,4,3,5,6,6,6,5,2,3,4,3,3,4,3,4,3,1,3,3,3,2,2,2,3,3,1,2,0,1,1,0,0,0,1,1,1,1,4,3,4,4,4,2,3,3,2,4,2,3,4,2,3,2,3,3,3.66666666666667,3.42857142857143,3.05555555555556,2.4,2.8,2.3,3,5.6
218,1,31,1,4,1,4,4,0, ,5,5,5,5,5,5,3,4,4,4,4,4,4,4,2,1,3,1,4,4,1,4,1,2,4,3,1,2,2,3,3,2,1,5,6,7,6,6,3,2,3,2,2,3,2,2,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,0,1,1,1,1,5,4,5,4,4,3,4,3,5,4,4,4,4,3,4,2,4,5,5,3.85714285714286,3.94444444444444,4,3.4,1.4,2.5,6
319,0,44,1,5,0,5,7,0,0,3,3,3,2,3,4,4,2,3,3,4,4,4,4,2,2,4,2,4,4,1,3,1,1,4,4,2,4,1,4,4,2,2,7,7,7,6,4,3,2,3,2,2,2,2,3,2,2,4,4,4,4,4,4,4,4,2,4,1,1,1,1,1,1,1,0,1,1,2,2,4,4,4,5,3,3,4,4,5,3,2,3,4,4,4,4,3,3.42857142857143,3.55555555555556,3.8,3.9,1.6,2.3,6.2
151,0,40,1,4,1,6,1,0,0,3,4,4,4,5,4,3,3,4,4,3,4,4,4,3,1,4,3,4,3,2,3,1,2,4,3,1,3,2,4,3,2,2,5,5,5,5,5,1,2,3,2,2,3,3,2,3,2,4,4,4,3,4,3,2,2,3,2,1,1,1,1,1,0,1,1,0,1,4,3,4,4,3,3,5,4,4,4,4,3,4,3,4,4,3,4,4,3.57142857142857,3.72222222222222,3.1,3.5,1.9,2.3,5
92,1,45,1,4,1,2,1,0,0,2,5,3,1,5,5,2,3,4,3,1,4,2,2,4,1,2,1,4,3,3,3,3,3,2,4,1,2,1,2,4,2,1,5,4,4,4,6,3,2,3,2,2,3,3,3,4,3,4,4,4,2,1,4,4,2,4,4,1,1,1,0,1,1,1,1,1,1,5,3,2,2,2,2,4,4,4,3,2,4,3,4,4,5,4,5,3.5,2.71428571428571,3.44444444444444,3.3,2.8,2,2.8,4.6
278,1,36,1,4,1,4,4,0,0,4,4,4,5,5,4,3,4,3,3,4,2,3,2,2,1,2,1,3,5,4,4,1,4,2,3,1,2,1,3,3,2,1,4,4,4,4,4,2,3,2,3,3,4,2,2,3,3,3,3,4,3,4,3,2,3,2,4,1,1,0,0,0,0,0,0,0,0,2,4,4,4,3,2,2,3,3,4,2,3,2,2,3,3,3,3,4.33333333333333,3.14285714285714,2.88888888888889,3.1,2.9,1.8,2.7,4
487,1,31,1,4,1,3,4,0, ,1,3,2,2,5,4,4,4,1,1,1,2,4,5,5,1,5,4,2,5,4,4,1,3,4,2,1,4,1,4,2,1,1,2,2,3,7,1,2,4,4,2,4,2,1,2,3,2,4,1,1,1,2,1,1,1,4,4,1,1,0,1,1,1,1,1,1,0,2,1,3,3,5,3,3,4,4,4,4,4,5,4,2,2,3,2,2.83333333333333,2.42857142857143,3.22222222222222,2,3.7,2.2,2.6,3
333,0,32,1,1,0,6,1,1,40,3,5,5,3,4,3,3,3,3,4,4,4,3,3,2,1,4,1,5,3,2,4,3,3,1,2,1,3,1,2,4,2,1,3,4,5,3,1,4,3,3,2,2,2,3,3,4,2,4,4,4,3,4,4,4,4,4,4,1,1,1,0,0,0,0,0,0,1,5,2,2,3,5,5,4,4,5,5,4,5,5,5,5,5,5,5,3.83333333333333,3.42857142857143,4.38888888888889,3.9,3.1,1.7,2.8,3.2
279,1,50,1,4,1,4,1,0,0,3,3,4,3,4,3,4,3,3,1,4,3,2,4,2,1,3,1,1,5,1,3,2,3,1,4,2,4,3,4,3,3,1,7,5,6,7,5,3,2,3,2,3,3,2,3,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.33333333333333,2.85714285714286, , ,3.2,1.9,2.4,6
3,1,42,1,4,1,2,5,0,0,2,4,3,4,5,5,4,4,3,3,3,4,4,4,2,2,3,1,3,3,2,3,3,2,3,3,1,4,1,3,3,1,1,5,5,5,6,5,3,2,3,3,2,3,2,2,4,3,4,4,3,3,3,3,3,3,3,4,1,1,1,0,0,0,1,1,0,1,3,5,4,4,4,4,3,4,4,4,4,4,3,3,4,5,5,5,3.83333333333333,3.57142857142857,4,3.3,3.2,1.6,2.7,5.2
195,1,29,0,2,0,5,1,1,3,3,4,3,4,4,5,4,4,3,3,4,3,2,4,4,1,3,1,4,3,3,4,1,2,4,4,1,4,1,4,4,2,1,5,5,4,5,5,3,2,3,1,2,3,2,2,3,2,4,4,4,3,4,4,4,4,2,2,1,1,1,0,1,0,1,1,0,0,4,4,3,4,4,4,3,2,4,3,4,3,4,3,4,4,4,4,3.83333333333333,3.28571428571429,3.61111111111111,3.5,3.8,1.7,2.3,4.8
187,0,31,1,3,0,6,1,0,0,3,4,3,4,3,2,3,3,3,3,3,3,4,3,1,2,3,1,4,4,1,4,1,2,3,3,2,4,2,4,3,4,2,5,5,5,6,5,2,2,3,2,3,2,2,3,2,2,3,4,4,4,4,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,4,3,5,3,4,3,4,3,4,4,4,4,5,4,5,5,4,4,3.16666666666667,3.14285714285714,4,3.9,3.5,1.8,2.3,5.2
261,1,27,0,3,0,5,1,0,0,4,4,4,4,4,4,3,3,3,4,4,4,4,4,1,2,3,1,4,3,3,3,1,2,2,2,1,5,2,3,3,2,1,5,6,6,6,6,2,2,3,2,2,3,2,3,3,2,4,4,4,4,4,3,3,3,3,4,0,0,1,0,1,0,1,1,0,1,3,3,3,2,4,3,4,3,3,2,3,3,2,2,3,3,2,2,4,3.57142857142857,2.77777777777778,3.6,3.2,1.6,2.4,5.8
431,0,31,1,1,0,3,1,0,0,3,3,3,4,4,4,2,3,3,4,3,4,3,4,3,1,5,1,3,4,1,3,2,3,1,3,1,4,1,3,3,1,1,3,3,3,3,2,3,3,2,2,2,3,2,2,3,2,4,4,3,4,3,4,3,4,4,4,1,1,1,1,0,0,1,0,1,0,3,3,4,2,3,2,3,4,4,4,2,2,2,2,4,4,2,3,3.5,3.14285714285714,2.94444444444444,3.7,3.3,1.5,2.4,2.8
281,1,78,2,8,0,3,7,0,0,4,5,4,5,4,5,2,3,3,1,4,1,3,4,2,2,5,1,2,4,1,1,1,1,2,3,2,4,1,4,4,3,1,4,6,4,5,7,3,3,3,2,2,1,2,2,3,3,4,4,4,3,1,4,4,4,4,4,1,1,1,1,1,0,1,1,0,1,2,1,5,5,5,5,4,5,5,5,1,5,5,5,5,5,5,5,4.5,2.42857142857143,4.33333333333333,3.6,3.3,1.5,2.4,5.2
51,1,27,0,3,0,5,1,0,0,4,3,4,3,3,4,2,3,3,3,4,3,4,5,2,1,2,3,4,4,2,3,1,3,3,3,1,4,2,4,4,2,1,5,5,6,6,6,3,3,4,3,2,2,3,3,3,2,4,3,3,3,4,3,3,3,3,2,0,1,1,0,0,0,0,1,0,0,3,3,3,3,2,3,2,3,3,2,2,3,3,2,5,5,3,4,3.5,3.14285714285714,3,3.1,3.6,1.8,2.8,5.6
526,1,28,0,4,0,2,1,0,0,2,4,3,4,1,3,3,4,4,4,1,3,2,4,2,2,4,1,2,4,3,4,2,2,2,3,1,5,1,3,2,2,1,5,6,5,4,4,2,3,4,3,2,3,4,1,3,3,3,3,3,3,2,4,3,2,3,3,1,1,1,1,0,0,1,1,0,1,2,4,3,3,3,3,4,2,3,3,3,3,3,3,3,4,2,3,2.83333333333333,3,3,2.9,3.3,1.7,2.8,4.8
194,0,42,1,4,1,3,1,0,0,4,4,4,5,5,5,3,4,2,3,4,3,2,4,2,1,4,2,3,3,1,3,2,2,4,3,1,2,1,4,3,2,1,5,5,6,7,6,3,2,2,2,2,3,3,2,4,2,4,4,4,4,4,4,3,4,3,3,0,1,1,1,1,0,0,1,0,1,3,4,3,4,4,5,2,5,4,4,1,4,5,2,5,5,5,5,4.5,3,3.88888888888889,3.7,3.3,1.5,2.5,5.8
543,1,42,1,6,0,6,8,1,7,4,5,1,1,5,2,2,4,2,1,1,1,1,3,3,1,4,1,5,5,2,5,3,1,2,1,1,2,1,3,3,1,1,5,5,1,4,5,3,5,3,1,2,2,1,2,3,3,4,4,4,1,4,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,3,3,1,1,1,1,1,1,2,3,1,3,4,3,4,4,2,5,3,1.71428571428571,2.38888888888889,2.3,3.3,1.5,2.5,4
352,1,34,1,4,1,3,5,0,0,4,3,4,4,4,4,3,4,3,4,4,3,3,4,3,1,4,1,2,4,2,4,2,1,3,3,1,4,1,4,4,2,1,6,6,6,6,6,2,2,3,2,2,3,2,2,3,2,4,4,4,4,4,4,4,4,4,4,1,1,1,0,1,0,1,1,0,0,2,4,5,4,4,4,2,3,4,4,3,4,4,3,4,4,4,4,3.83333333333333,3.42857142857143,3.66666666666667,4,3.6,1.5,2.3,6
